Unnamed: 0.1,Unnamed: 0,Job_Role,Skills/Description,lda_topic,lda_score
2747,2747,Staff/Sr Staff Data Science Engineer,"['product_management', 'computer_science', 'automation', 'networking', 'data_management', 'machine_learning', 'network_security', 'distribution_system']",2,0.5831619
2748,2748,"Senior Software Engineer , Data Science","['computer_science', 'data_science', 'analytical', 'scala', 'banking', 'cms', 'programming', 'html']",2,0.5337989
2750,2750,Sr. Data Engineer,"['bpo', 'data_analysis', 'computer_science', 'interpersonal_skills', 'excel', 'spark', 'analytical', 'mysql']",5,0.4699625
2751,2751,Senior Data Engineer,"['bash', 'linux', 'grafana', 'apache_flink', 'java', 'kafka', 'hadoop', 'spark']",7,0.48227435
2752,2752,Sr. Data Engineer (Python/Airflow/SQL),"['airflow', 'python', 'sql']",0,0.7259607
2753,2753,Senior Data Test Engineer,"['bi_testing', 'data_warehouse_testing', 'automation_testing', 'agile', 'powershell', 'data_profiling', 'microsoft_excel', 'tableau']",0,0.4433315
2754,2754,Senior Data Engineer,"['java', 'algorithms', 'unit_testing', 'scala', 'spark', 'data_processing', 'aws', 'python']",7,0.5733298
2755,2755,Excellent opportunity For Sr- Data Engineer,"['snowflake', 'dimensional_modeling', 'data_warehousing', 'it_skills', 'python', 'data_science', 'machine_learning', 'devops']",1,0.48328778
2756,2756,Senior Data Engineer | Lululemon,"['big_data', 'python']",1,0.680917
2758,2758,Senior Data Engineer,"['computer_science', 'business_intelligence_reporting', 'cognos', 'data_processing', 'data_quality', 'qlikview', 'data_warehousing', 'technical_support']",5,0.502417
2759,2759,Senior Data Engineer(5-7 years of experience),"['python', 'aws_redshift', 'etl', 'spark', 'build', 'airflow', 'aws', 'big_data']",0,0.5935861
2760,2760,Senior Data Engineer,"['computer_science', 'backend', 'nosql', 'orchestration', 'scala', 'data_structures', 'workflow', 'healthcare']",2,0.62706226
2761,2761,Senior Data Engineer | Lululemon,['kafka'],7,0.4924583
2762,2762,Senior Data Engineer,"['it_skills', 'project_management', 'bpo', 'project_management', 'process_improvement', 'order_management', 'sap', 'billing']",1,0.41015762
2763,2763,Senior Data Engineer,"['it_skills', 'java', 'python', 'testing', 'cloud', 'big_data', 'cloud_computing', 'jms']",1,0.88689464
2764,2764,Senior Data Engineer,"['kafka', 'c_/_c++', 'git', 'jenkins', 'golang', 'cassandra', 'kubernetes', 'airflow']",0,0.55558956
2765,2765,Senior Data Engineer,"['wireless', 'telecom', 'linux', '3g', 'data_management', 'packaging', 'analytics', 'monitoring']",5,0.6563429
2766,2766,Senior Data Engineer,"['data_management', 'data_modeling', 'infrastructure', 'agile', 'stored_procedures', 'jira', 'data_warehousing', 'analytics']",5,0.40508738
2767,2767,Senior Data Engineer,"['it_skills', 'java', 'testing', 'oracle', 'aws', 'tableau', 'microstrategy', 'san']",1,0.8817464
2768,2768,Senior Data Engineer,"['iso', 'enterprise_applications', 'social_media', 'machine_learning', 'integration_testing', 'data_processing', 'application_development', 'jira']",2,0.34758705
2769,2769,Senior Data Engineer,"['spark', 'data_analytics', 'data_warehousing', 'ai', 'google_cloud', 'python', 'bigquery', 'data_modeling']",0,0.46221733
2770,2770,Senior Azure Data Engineer,"['sql_queries', 'cloud', 'programming', 'data_processing', 'data_integrity', 'stored_procedures', 'management', 'data_warehousing']",5,0.6267145
2771,2771,Senior Data Engineer,"['python_web_scraping', 'data_extraction', 'python', 'sql', 'cloud_concepts', 'django', 'web_frameworks', 'aws']",0,0.7394978
2772,2772,Senior Data Engineer,"['word', 'data_analysis', 'powerpoint', 'presentation', 'mode_analytics', 'analysis', 'python', 'mysql']",4,0.50224155
2773,2773,Sr. Data Engineer Opportunity at phData - Base Anywhere India,"['it_skills', 'java', 'python', 'cloud', 'big_data', 'aws', 'azure', 'data_engineering']",1,0.8869262
2774,2774,SR. DATA ENGINEER,"['data_management', 'web_analytics', 'project_management', 'oracle', 'seo', 'business_intelligence', 'open_source', 'adobe']",5,0.45807806
2775,2775,Senior Data Engineer,"['query_optimization', 'nosql', 'mysql', 'schema', 'olap', 'mongodb', 'sip', 'analytics']",2,0.38906935
2776,2776,Senior Data Engineer,"['cargo', 'supply_chain_management', 'technology_management', 'manager_technology', 'windows', 'management', 'freight_forwarding', 'python']",2,0.6010897
2777,2777,Azure Data Engineer (Mid-Senior Level),"['mining', 'erm', 'chemical', 'pharma', 'consulting', 'management']",5,0.85943365
2779,2779,Senior Backend / Data Engineer,"['tensorflow', 'python', 'communication', 'api', 'machine_learning', 'spacy', 'javascript', 'pytorch']",6,0.5593935
2780,2780,Senior Data Engineer,"['java', 'hive', 'scala', 'data_engineer', 'spark', 'data_architecture', 'data_modeling', 'etl']",7,0.87279224
2781,2781,Sr. Data Engineer/Data Engineer - Big Data,"['it_skills', 'java', 'python', 'testing', 'cloud', 'big_data', 'aws', 'computer_science']",1,0.88639444
2782,2782,Senior Data Engineer,"['sql_server', 'mdx', 'business_intelligence', 'ssas', 'power_bi', 'ssrs', 'olap', 'dax']",0,0.65380913
2783,2783,Senior Data Engineer,"['sql', 'communication', 'analytical', 'rest_apis', 'oracle', 'python', 'unix_shell_scripting', 'postgresql']",4,0.47587562
2784,2784,Sr Data Engineer,"['computer_science', 'automation', 'data_analysis', 'networking', 'html', 'http', 'json', 'open_source']",2,0.6680961
2785,2785,Sr Data Engineer,['sr_data_engineer'],5,0.20799921
2786,2786,Senior Data Engineer (Looker),"['analytics', 'data_quality', 'it_skills', 'cloud', 'dw', 'solution_design', 'high_level_design', 'looker']",1,0.45668426
2787,2787,Senior Data Engineer - Azure,"['it_skills', 'python', 'cloud', 'azure', 'training', 'automation', 'data_migration', 'cloud_security']",1,0.41632244
2788,2788,Senior Data Engineer- Full-Time Remote (Work from anywhere),"['senior_data_engineer', 'sql', 'aws', 'python', 'it_skills', 'java', 'cloud', 'azure']",1,0.5547068
2789,2789,Senior Data Engineer,"['communication_skills', 'rest', 'software_development', 'data_engineering', 'computer_science', 'google_cloud_platform', 'big_data', 'data_engineer']",1,0.41732037
2790,2790,Senior Data Engineer,"['computer_science', 'data_analysis', 'automation', 'publishing', 'networking', 'data_collection', 'data_processing', 'data_quality']",5,0.88913023
2791,2791,Sr. / Principal Engineer - Azure Data Engineer,"['training', 'computer_science', 'automation', 'data_management', 'development_manager', 'machine_learning', 'healthcare', 'customer_service']",2,0.87379307
2792,2792,Senior Data Engineer,"['computer_science', 'nosql', 'cloud_services', 'data_reporting', 'configuration_management', 'consulting', 'data_processing', 'data_quality']",5,0.55858374
2793,2793,Senior Data Engineer,"['supply_chain', 'linux', 'data_modeling', 'coding', 'postgresql', 'mysql', 'stored_procedures', 'ssl']",2,0.5137391
2794,2794,Senior Data Engineer,"['data_analysis', 'prototype', 'coding', 'analytical', 'data_processing', 'silicon', 'apache', 'security_operations']",5,0.43378314
2795,2795,Sr. Data Engineer,"['hive', 'sql', 'map_reduce', 'python', 'performance_tuning', 'sqoop', 'sqls', 'data']",7,0.7092414
2796,2796,Sr. Big Data Engineer,"['hadoop', 'spark', 'python_scripting', 'hdfs', 'kafka', 'scoop', 'hive', 'shell_scripting']",7,0.43687516
2797,2797,Senior Data Engineer,"['data_migration', 'nosql', 'linux', 'paas', 'mysql', 'shell_scripting', 'json', 'apache']",2,0.66540784
2799,2799,Senior Data Engineer,"['sql_queries', 'mysql', 'javascript', 'infrastructure', 'scheduling', 'big_data', 'data_warehousing', 'aws']",0,0.30430642
2800,2800,Senior Data Engineer,"['data_science', 'java', 'scala', 'data_structures', 'hadoop', 'computer_science', 'big_data', 'machine_learning']",7,0.47533578
2801,2801,Senior Data Engineer,"['it_skills', 'java', 'python', 'testing', 'cloud', 'aws', 'nosql', 'algorithms']",1,0.78465205
2802,2802,Sr. Solution Arch-Data Engg.,"['aml_pipeline', 'machine_learning', 'aml_svc', 'ci_/_cd_pipeline', 'cloud_aidevopsmachine', 'learning', 'it_skills', 'cloud']",1,0.7308686
2803,2803,Senior Software Engineer - Data and ML,['senior_software_engineer_-_data_and_ml'],5,0.20799954
2804,2804,"Senior Architect, Data Engineering","['supply_chain', 'operations_management', 'data_analysis', 'demand_planning', 'network_analysis', 'network_optimization', 'workflow', 'business_intelligence']",3,0.46509287
2805,2805,Senior Staff Engineer(Java / C and Big Data),"['core_java', 'nosql', 'software_development', 'computer_science', 'big_data', 'aws', 'spring_batch', 'machine_learning']",1,0.8856942
2806,2806,Senior Backend Engineer - Java & Data Warehousing | Space & Time,"['it_skills', 'java', 'data_science', 'cloud']",1,0.8015977
2807,2807,Senior Data Visualization Engineer,"['it_skills', 'python', 'tableau', 'computer_science', 'consulting', 'programming', 'scrum', 'data_visualization']",2,0.4299391
2808,2808,Senior Data Science Engineer,"['python', 'tableau', 'hadoop', 'talend', 'json', 'oracle', 'csv', 'xml']",4,0.41705415
2809,2809,Sr. Big Data DevOps Engineer,"['tomcat', 'jboss', 'bfsi', 'configuration_management', 'mysql', 'packaging', 'open_source', 'ssl']",6,0.49390084
2810,2810,Senior Staff Engineer(Java / C and Big Data),"['core_java', 'nosql', 'rest', 'software_development', 'big_data', 'aws', 'spring', 'machine_learning']",1,0.73169214
2811,2811,Sr. Big Data Engineer,"['it_skills', 'software_development', 'testing', 'cloud', 'devops', 'big_data', 'jenkins', 'data_analysis']",1,0.8205425
2812,2812,"Big Data, Senior Software Engineer","['san', 'cassandra', 'big_data_analytics', 'cloud', 'data_processing', 'deployment', 'apache', 'big_data']",2,0.65621203
2813,2813,Senior Data Warehouse Engineer,"['business_intelligence', 'hive', 'hadoop', 'data_management', 'spark', 'data_warehousing', 'data_modeling', 'solution_design']",7,0.35516202
2814,2814,Senior Data Governance Engineer,"['computer_science', 'metadata', 'hp_data_protector', 'data_modeling', 'data_security', 'analytical', 'data_quality', 'analytics']",5,0.4126654
2815,2815,Sr. Data Base Engineer,"['linux', 'networking', 'production_support', 'rdbms', 'database_design', 'mysql', 'disaster_recovery', 'netbackup']",2,0.88090074
2816,2816,Senior Data Engineering Consultant,"['data_engineering', 'it_skills', 'testing', 'data_engineering_consultant', 'sql_query', 'etl_performance_optimization', 'data_modelling', 'data_architecture']",0,0.6573208
2817,2817,Data Engineer - Senior,"['it_skills', 'python', 'cloud', 'dba', 'oracle', 'aws', 'performance_tuning', 'automation']",1,0.88460094
2818,2818,Senior Software Engineer - Big Data,"['hdfs', 'cassandra', 'hive', 'flink', 'pig', 'mysql', 'apache_beam', 'splunk']",1,0.24137343
2819,2819,Senior Analyst - Data Science - IIT/NIT/IIM/XLRI/FMS,"['data_science', 'r', 'python', 'tableau', 'verbal_communications', 'sas', 'data_analysis', 'qlik']",4,0.6887494
2821,2821,Senior Business Analyst/ Asst. Manager - Scala/ Spark - Big Data,"['java', 'mapreduce', 'continuous_integration', 'hdfs', 'hadoop', 'hive', 'spark', 'pig']",7,0.50524026
2822,2822,Senior Business Analyst/Assistant Manager - Scala/Spark - Big Data,"['java', 'hive', 'hadoop', 'scala', 'big_data', 'mapreduce', 'spark', 'hdfs']",7,0.73487973
2823,2823,Senior Analyst - Data Science - IIT/NIT/IIM/XLRI/FMS,"['python', 'tableau', 'verbal_communications', 'sas', 'data_analysis', 'qlik', 'r_shiny', 'r']",4,0.59377027
2824,2824,Senior Business Analyst/ Assistant Manager - Scala/Spark - Big Data,"['mapreduce', 'continuous_integration', 'hdfs', 'hadoop', 'hive', 'spark', 'pig', 'object_-_oriented_design']",7,0.4442126
2825,2825,Big Data Engineer - SSE - Work From Home,"['bigdata', 'data_analyst']",0,0.3417944
2826,2826,Principal Data Engineer,"['java_mapreduce', 'scala', 'spark', 'java', 'hive', 'accounting', 'artificial_intelligence', 'hadoop']",7,0.6589289
2827,2827,Staff Data Engineer,"['it_skills', 'java', 'python', 'machine_learning', 'elastic_search', 'big_data', 'jenkins', 'computer_science']",1,0.7386661
2828,2828,Data Engineer,"['it_skills', 'python', 'cloud', 'big_data', 'aws', 'azure', 'computer_science', 'metadata']",1,0.7412293
2829,2829,AWS Data Engineer,"['hive', 'spark', 'aws', 'lambda', 'java', 'python', 'software_development', 'glue']",7,0.33560103
2830,2830,Data Science Engineer,"['computer_science', 'analytical_skills', 'data_analysis', 'statistical_analysis', 'database_design', 'programming', 'data_quality', 'predictive_modeling']",5,0.6510738
2831,2831,Data Engineer - Data Science Engineering,"['computer_science', 'construction', 'data_management', 'data_science', 'data_modeling', 'management_systems', 'disaster_recovery', 'data_structures']",2,0.45827034
2832,2832,Data Engineer,"['data_science', 'communication_skills', 'big_data', 'data_engineer', 'spark', 'aws', 'ios', 'android']",7,0.55086976
2833,2833,Principle Engineer - Data Platform,"['solution_architecture', 'automation', 'backend', 'prototype', 'nosql', 'analytical', 'olap', 'http']",2,0.6944821
2834,2834,Data Engineer,"['it_skills', 'python', 'data_science', 'aws', 'power_bi', 'salesforce', 'computer_science', 'metadata']",1,0.548162
2835,2835,Azure Data Engineer,"['computer_science', 'metadata', 'nosql', 'cassandra', 'scala', 'data_structures', 'operations', 'analysis_services']",2,0.5679976
2836,2836,Azure Data Engineer,"['azure_data_lake', 'azure_data_factory', 'python', 'azure', 'pyspark', 'azure_sql_dw', 'sparksql', 'no_sql']",7,0.6956858
2837,2837,Data Engineer: Machine Learning,"['interpersonal_skills', 'machine_learning', 'application_development', 'open_source', 'python', 'deep_learning', 'time_management', 'creative_designing']",6,0.38665658
2838,2838,Big Data Engineer,"['dataframe', 'sparksql', 'snowsql', 'sparkql', 'spark_dataframe', 'spark', 'autosys', 'python']",1,0.51992697
2839,2839,Hiring For Data Engineer- Kolkata / Bangalore,"['hive', 'hadoop', 'github']",7,0.49600086
2840,2840,Big Data Engineers,"['lambda', 'emr', 'spark', 'java', 'nosql', 'kinesis', 'python', 'dynamo_db']",0,0.3810663
2841,2841,Data Engineer,"['it_skills', 'java', 'python', 'data_science', 'machine_learning', 'cloud', 'ms_sql', 'c++']",1,0.88661736
2842,2842,AWS Data Engineer,"['spark_with_aws', 'it_skills', 'java', 'python', 'cloud', 'big_data', 'jenkins', 'aws']",1,0.886903
2843,2843,Job | CGI Hiring Azure Data Engineer,"['data_modelling', 'data_bricks', 'hadoop', 'kinesis', 'data_factory', 'hdfs', 'rdbms', 'power_bi']",0,0.4027785
2844,2844,Data Engineering - Engineering Manager,"['computer_science', 'nosql', 'cassandra', 'edc', 'debugging', 'scala', 'product_design', 'financial_services']",2,0.67214704
2845,2845,GCP / AWS Data Engineer,"['rdbms', 'data_security', 'risk_analytics', 'data_quality', 'gaming', 'financial_services', 'sql', 'python']",5,0.4686065
2846,2846,AWS Data Engineer,"['it_skills', 'data_science', 'usage', 'enterprise_architecture', 'technical_leadership', 'manager_technology', 'data_quality', 'research']",5,0.31494713
2847,2847,Azure Data Engineer,"['python', 'scala', 'azure_data_bricks']",0,0.41162062
2848,2848,Staff Data Engineer,"['it_skills', 'java', 'python', 'software_development', 'data_science', 'cloud', 'big_data', 'data_analysis']",1,0.8205577
2849,2849,Big Data Engineer,"['python', 'autosys', 'communication', 'sparkql', 'shell_script', 'spark', 'oozie', 'dataframe']",4,0.57330227
2850,2850,Big Data Engineer,"['software_engineering', 'scala', 'hadoop', 'big_data', 'spark', 'aws', 'python']",7,0.73736066
2851,2851,Staff Data Engineer,"['unix', 'computer_science', 'coding', 'analytical', 'data_structures', 'windows', 'object_oriented_programming', 'supervision']",2,0.6412215
2853,2853,Big Data Engineer/ETL,"['db2', 'mysql', 'shell_scripting', 'agile', 'workflow', 'application_development', 'oracle', 'teradata']",2,0.7676253
2854,2854,Data Engineer Data Integration,"['unix_scripting', 'ibm_datastage', 'debugging', 'sql_scripting', 'written_communication', 'hadoop', 'verbal', 'power_bi']",0,0.43963024
2855,2855,Data Engineer,"['redshift', 'ses', 'azure', 'athena', 'aws_glue', 'sns', 'git', 'lambda']",0,0.44364172
